,firstname,lastname,birthmonth,birthday,birthyear,course,phonenumber,gender,carrier
2682,name2683,lastname2683,SEP,9,2000,BS ME,0918 536 3717,Male,Smart
2683,name2684,lastname2684,DEC,15,1998,BS CTM,0927 540 8705,Male,Globe
2684,name2685,lastname2685,JUN,11,1997,BS LM,0917 439 6195,Female,Globe
2685,name2686,lastname2686,DEC,18,1998,BS ME,0927 670 5740,Female,Globe
2686,name2687,lastname2687,MAR,20,1999,BS ITE,0918 245 5369,Male,Smart
2687,name2688,lastname2688,JUL,7,1997,BS MGT,0918 704 3039,Male,Smart
2688,name2689,lastname2689,MAR,21,1999,BS CTM,0927 346 1462,Female,Globe
2689,name2690,lastname2690,AUG,16,1999,BS ME,0917 919 8868,Male,Globe
2690,name2691,lastname2691,MAR,16,2000,BS ME,0927 790 3075,Male,Globe
2691,name2692,lastname2692,JUL,11,1998,BS MGT,0927 105 7640,Male,Globe
2692,name2693,lastname2693,AUG,6,1999,BS LM,0927 495 2855,Male,Globe
2693,name2694,lastname2694,NOV,18,1999,BS ITE,0918 777 2993,Female,Smart
2694,name2695,lastname2695,SEP,6,2000,BS LM,0918 592 7760,Male,Smart
2695,name2696,lastname2696,MAY,11,1997,BS ITE,0927 526 9917,Male,Globe
2696,name2697,lastname2697,JAN,1,2001,BS CTM,0917 168 6101,Female,Globe
2697,name2698,lastname2698,OCT,3,1999,BS ITE,0917 902 2249,Male,Globe
2698,name2699,lastname2699,MAR,17,1997,BS ITE,0918 546 6362,Female,Smart
2699,name2700,lastname2700,JAN,16,1997,BS CTM,0927 899 4910,Female,Globe
2700,name2701,lastname2701,MAY,26,1998,BS ME,0918 631 1730,Male,Smart
2701,name2702,lastname2702,APR,24,1997,BS LM,0927 126 8003,Male,Globe
2702,name2703,lastname2703,JUN,27,2001,BS CTM,0927 189 1936,Male,Globe
2703,name2704,lastname2704,JAN,20,1999,BS CTM,0927 794 7557,Female,Globe
2704,name2705,lastname2705,JUN,17,1997,BS CTM,0927 506 8327,Female,Globe
2705,name2706,lastname2706,NOV,24,1999,BS LM,0927 980 9974,Female,Globe
2706,name2707,lastname2707,FEB,2,2001,BS ITE,0917 514 7049,Male,Globe
2707,name2708,lastname2708,APR,1,1997,BS ME,0917 797 6642,Female,Globe
2708,name2709,lastname2709,AUG,23,2000,BS LM,0918 517 6058,Female,Smart
2709,name2710,lastname2710,MAY,11,2001,BS ITE,0918 436 2312,Female,Smart
2710,name2711,lastname2711,APR,17,2000,BS ME,0917 373 7451,Female,Globe
2711,name2712,lastname2712,JUL,23,1999,BS ME,0917 247 9027,Female,Globe
2712,name2713,lastname2713,MAR,11,1998,BS LM,0917 132 1074,Female,Globe
2713,name2714,lastname2714,NOV,16,1999,BS CTM,0917 506 7963,Female,Globe
2714,name2715,lastname2715,JUL,12,1998,BS ITE,0927 711 2332,Female,Globe
2715,name2716,lastname2716,JAN,21,2001,BS CTM,0918 693 6829,Male,Smart
2716,name2717,lastname2717,APR,7,1997,BS LM,0927 232 7777,Male,Globe
2717,name2718,lastname2718,JAN,14,1999,BS CTM,0917 811 6162,Male,Globe
2718,name2719,lastname2719,JAN,13,1998,BS CTM,0927 430 3410,Female,Globe
2719,name2720,lastname2720,JAN,14,2000,BS ITE,0917 768 8378,Male,Globe
2720,name2721,lastname2721,NOV,22,2001,BS MGT,0927 426 6313,Male,Globe
2721,name2722,lastname2722,SEP,14,1997,BS MGT,0918 322 4902,Female,Smart
2722,name2723,lastname2723,DEC,17,1998,BS ITE,0918 317 1556,Female,Smart
2723,name2724,lastname2724,JAN,20,1997,BS ME,0918 775 9777,Female,Smart
2724,name2725,lastname2725,AUG,10,1997,BS LM,0917 956 9599,Female,Globe
2725,name2726,lastname2726,JUN,2,1997,BS MGT,0927 443 8591,Male,Globe
2726,name2727,lastname2727,MAY,25,1998,BS LM,0918 873 6429,Male,Smart
2727,name2728,lastname2728,JAN,2,1997,BS CTM,0918 982 7938,Female,Smart
2728,name2729,lastname2729,MAR,5,1998,BS CTM,0918 922 2173,Male,Smart
2729,name2730,lastname2730,MAY,13,1997,BS LM,0927 116 2793,Male,Globe
2730,name2731,lastname2731,OCT,25,1997,BS CTM,0917 718 8274,Female,Globe
2731,name2732,lastname2732,JUL,20,1997,BS LM,0918 164 7973,Female,Smart
2732,name2733,lastname2733,DEC,26,1999,BS MGT,0927 465 4361,Male,Globe
2733,name2734,lastname2734,JUL,14,2000,BS ITE,0918 702 5168,Female,Smart
2734,name2735,lastname2735,JUN,4,1997,BS ITE,0918 828 8427,Male,Smart
2735,name2736,lastname2736,AUG,23,2001,BS ME,0927 971 7453,Female,Globe
2736,name2737,lastname2737,AUG,1,1999,BS ITE,0927 502 9852,Female,Globe
2737,name2738,lastname2738,AUG,15,1999,BS MGT,0927 986 3332,Female,Globe
2738,name2739,lastname2739,OCT,7,1998,BS LM,0917 508 7141,Female,Globe
2739,name2740,lastname2740,FEB,20,1997,BS ITE,0918 495 9723,Male,Smart
2740,name2741,lastname2741,DEC,16,1997,BS ME,0918 584 4013,Male,Smart
2741,name2742,lastname2742,NOV,24,1998,BS ITE,0917 445 1743,Male,Globe
2742,name2743,lastname2743,NOV,2,1997,BS CTM,0927 425 7150,Female,Globe
2743,name2744,lastname2744,DEC,27,1999,BS MGT,0927 660 3770,Female,Globe
2744,name2745,lastname2745,AUG,18,1999,BS ME,0918 311 7239,Female,Smart
2745,name2746,lastname2746,AUG,14,2000,BS MGT,0917 864 9783,Female,Globe
2746,name2747,lastname2747,JUL,12,1997,BS MGT,0917 547 1040,Male,Globe
2747,name2748,lastname2748,NOV,27,1997,BS CTM,0918 925 6259,Male,Smart
2748,name2749,lastname2749,MAY,11,1997,BS MGT,0927 393 6987,Female,Globe
2749,name2750,lastname2750,MAY,22,1999,BS MGT,0917 745 9229,Female,Globe
2750,name2751,lastname2751,JUN,26,1997,BS CTM,0918 635 6588,Female,Smart
2751,name2752,lastname2752,MAR,21,1997,BS CTM,0918 612 6400,Female,Smart
2752,name2753,lastname2753,MAY,26,2001,BS ME,0918 228 7551,Male,Smart
2753,name2754,lastname2754,JAN,2,1997,BS ITE,0917 724 2365,Female,Globe
2754,name2755,lastname2755,SEP,28,1999,BS LM,0918 550 6867,Female,Smart
2755,name2756,lastname2756,OCT,5,2001,BS ITE,0917 203 5605,Female,Globe
2756,name2757,lastname2757,FEB,22,1999,BS ITE,0917 789 2740,Male,Globe
2757,name2758,lastname2758,APR,9,1998,BS CTM,0917 243 2739,Female,Globe
2758,name2759,lastname2759,JAN,3,1997,BS CTM,0918 866 1533,Male,Smart
2759,name2760,lastname2760,MAY,2,2000,BS ITE,0927 319 4713,Male,Globe
2760,name2761,lastname2761,JAN,11,1999,BS LM,0927 492 2596,Female,Globe
2761,name2762,lastname2762,FEB,8,2001,BS ME,0918 869 7217,Male,Smart
2762,name2763,lastname2763,DEC,21,1999,BS ME,0927 940 3422,Female,Globe
2763,name2764,lastname2764,JAN,5,1997,BS MGT,0918 316 5526,Male,Smart
2764,name2765,lastname2765,SEP,5,1999,BS LM,0927 828 7422,Male,Globe
2765,name2766,lastname2766,MAY,2,1998,BS LM,0917 995 9584,Female,Globe
2766,name2767,lastname2767,NOV,6,1998,BS MGT,0927 280 2313,Male,Globe
2767,name2768,lastname2768,DEC,26,1997,BS ME,0927 969 5303,Female,Globe
2768,name2769,lastname2769,JUN,28,2001,BS MGT,0917 188 9608,Female,Globe
2769,name2770,lastname2770,OCT,4,2000,BS ME,0918 477 7221,Female,Smart
2770,name2771,lastname2771,JUL,14,2001,BS CTM,0917 983 1041,Male,Globe
2771,name2772,lastname2772,JUL,19,1997,BS CTM,0927 296 1922,Male,Globe
2772,name2773,lastname2773,SEP,9,1999,BS LM,0927 813 8305,Male,Globe
2773,name2774,lastname2774,JUN,25,1997,BS ME,0917 917 3265,Female,Globe
2774,name2775,lastname2775,JAN,3,2001,BS ME,0917 268 7940,Female,Globe
2775,name2776,lastname2776,MAR,9,2001,BS ME,0918 511 4076,Male,Smart
2776,name2777,lastname2777,SEP,15,1999,BS MGT,0927 868 6320,Female,Globe
2777,name2778,lastname2778,JUL,20,1997,BS LM,0918 605 6955,Male,Smart
2778,name2779,lastname2779,MAR,22,1997,BS CTM,0927 581 1353,Male,Globe
2779,name2780,lastname2780,SEP,21,1999,BS MGT,0918 298 5914,Female,Smart
2780,name2781,lastname2781,JAN,2,1997,BS MGT,0927 717 2345,Female,Globe
2781,name2782,lastname2782,JUL,8,2000,BS ME,0927 867 3896,Female,Globe
2782,name2783,lastname2783,SEP,1,1997,BS ME,0918 239 5923,Female,Smart
2783,name2784,lastname2784,FEB,7,1999,BS ME,0918 852 4862,Male,Smart
2784,name2785,lastname2785,JUL,18,1999,BS LM,0918 918 3415,Female,Smart
2785,name2786,lastname2786,MAR,15,1999,BS ITE,0927 996 3240,Female,Globe
2786,name2787,lastname2787,APR,13,1999,BS ITE,0917 996 1035,Male,Globe
2787,name2788,lastname2788,JUL,9,1998,BS ME,0917 886 4199,Female,Globe
2788,name2789,lastname2789,APR,1,2000,BS CTM,0927 119 7616,Male,Globe
2789,name2790,lastname2790,DEC,7,1997,BS ME,0927 336 6772,Female,Globe
2790,name2791,lastname2791,FEB,10,1999,BS MGT,0917 861 4046,Female,Globe
2791,name2792,lastname2792,DEC,1,2000,BS ITE,0927 661 8965,Female,Globe
2792,name2793,lastname2793,JAN,23,1998,BS MGT,0918 996 2726,Male,Smart
2793,name2794,lastname2794,SEP,21,1997,BS LM,0918 886 1969,Female,Smart
2794,name2795,lastname2795,NOV,25,2001,BS ME,0927 502 4847,Female,Globe
2795,name2796,lastname2796,NOV,8,1999,BS ME,0918 209 3758,Female,Smart
2796,name2797,lastname2797,NOV,23,1997,BS MGT,0918 538 2389,Male,Smart
2797,name2798,lastname2798,MAR,7,1997,BS ITE,0917 575 4679,Male,Globe
2798,name2799,lastname2799,AUG,4,1998,BS ME,0927 746 1513,Male,Globe
2799,name2800,lastname2800,FEB,11,1999,BS ITE,0917 448 8596,Male,Globe
2800,name2801,lastname2801,FEB,3,1997,BS ME,0918 970 5996,Female,Smart
2801,name2802,lastname2802,MAR,10,1998,BS LM,0917 891 6476,Male,Globe
2802,name2803,lastname2803,MAY,8,2001,BS CTM,0917 570 1274,Female,Globe
2803,name2804,lastname2804,DEC,8,1997,BS MGT,0927 187 2504,Female,Globe
2804,name2805,lastname2805,MAY,1,1998,BS CTM,0917 400 3946,Female,Globe
2805,name2806,lastname2806,DEC,23,1997,BS CTM,0917 563 3847,Female,Globe
2806,name2807,lastname2807,FEB,10,2001,BS ME,0927 383 3462,Female,Globe
2807,name2808,lastname2808,AUG,12,2001,BS LM,0918 446 8356,Female,Smart
2808,name2809,lastname2809,JAN,21,1999,BS CTM,0918 686 1049,Female,Smart
2809,name2810,lastname2810,FEB,19,2000,BS ME,0917 871 5040,Female,Globe
2810,name2811,lastname2811,JAN,5,1999,BS LM,0927 576 6610,Female,Globe
2811,name2812,lastname2812,APR,10,2000,BS MGT,0918 574 3461,Female,Smart
2812,name2813,lastname2813,NOV,23,1999,BS LM,0917 577 3447,Female,Globe
2813,name2814,lastname2814,NOV,1,1998,BS ITE,0918 576 4164,Male,Smart
2814,name2815,lastname2815,MAR,8,1997,BS MGT,0927 180 4102,Male,Globe
2815,name2816,lastname2816,OCT,11,2001,BS LM,0917 100 4536,Female,Globe
2816,name2817,lastname2817,OCT,1,2001,BS MGT,0918 745 1327,Female,Smart
2817,name2818,lastname2818,NOV,3,1997,BS CTM,0918 743 7191,Female,Smart
2818,name2819,lastname2819,JUN,11,1998,BS ME,0927 689 8629,Female,Globe
2819,name2820,lastname2820,JUL,11,2001,BS ME,0927 410 9791,Female,Globe
2820,name2821,lastname2821,JUL,10,1997,BS LM,0927 852 8062,Male,Globe
2821,name2822,lastname2822,MAY,15,1999,BS ITE,0917 533 5212,Female,Globe
2822,name2823,lastname2823,NOV,5,1999,BS MGT,0927 168 7146,Male,Globe
2823,name2824,lastname2824,JUL,21,1998,BS LM,0927 232 5900,Female,Globe
2824,name2825,lastname2825,JAN,5,1999,BS LM,0917 748 4490,Female,Globe
2825,name2826,lastname2826,FEB,26,1997,BS CTM,0918 330 6231,Male,Smart
2826,name2827,lastname2827,NOV,20,1999,BS CTM,0918 208 9805,Male,Smart
2827,name2828,lastname2828,JUN,19,1998,BS CTM,0917 244 7947,Female,Globe
2828,name2829,lastname2829,MAR,28,1999,BS LM,0918 190 7406,Male,Smart
2829,name2830,lastname2830,AUG,9,2000,BS ITE,0918 701 1694,Female,Smart
2830,name2831,lastname2831,JUN,20,1999,BS MGT,0917 955 3093,Female,Globe
2831,name2832,lastname2832,DEC,4,1998,BS ITE,0917 345 2096,Female,Globe
2832,name2833,lastname2833,AUG,26,2001,BS LM,0927 860 3678,Female,Globe
2833,name2834,lastname2834,AUG,23,1997,BS ITE,0917 105 5440,Male,Globe
2834,name2835,lastname2835,JUN,22,1997,BS ITE,0917 941 8367,Male,Globe
2835,name2836,lastname2836,SEP,15,2000,BS LM,0918 975 4150,Male,Smart
2836,name2837,lastname2837,SEP,4,1997,BS CTM,0918 491 1922,Female,Smart
2837,name2838,lastname2838,SEP,24,1997,BS MGT,0918 570 8967,Female,Smart
2838,name2839,lastname2839,NOV,20,1997,BS CTM,0927 493 9044,Male,Globe
2839,name2840,lastname2840,JUN,15,1997,BS CTM,0927 475 8594,Female,Globe
2840,name2841,lastname2841,APR,18,1999,BS ITE,0927 989 4671,Female,Globe
2841,name2842,lastname2842,MAY,13,2001,BS ME,0917 671 6868,Female,Globe
2842,name2843,lastname2843,JUN,4,2001,BS MGT,0917 123 8174,Female,Globe
2843,name2844,lastname2844,NOV,24,2001,BS ME,0918 804 6501,Male,Smart
2844,name2845,lastname2845,FEB,4,1998,BS CTM,0918 491 8223,Female,Smart
2845,name2846,lastname2846,APR,10,1999,BS ME,0917 728 2546,Female,Globe
2846,name2847,lastname2847,DEC,12,1999,BS LM,0918 232 5516,Female,Smart
2847,name2848,lastname2848,APR,26,1997,BS MGT,0927 102 3450,Male,Globe
2848,name2849,lastname2849,MAR,7,1998,BS CTM,0927 608 2859,Female,Globe
2849,name2850,lastname2850,JUL,8,1999,BS LM,0918 650 4008,Female,Smart
2850,name2851,lastname2851,SEP,16,1997,BS LM,0927 619 5428,Male,Globe
2851,name2852,lastname2852,OCT,16,1998,BS CTM,0918 322 2888,Female,Smart
2852,name2853,lastname2853,MAR,9,1997,BS ME,0917 449 9502,Male,Globe
2853,name2854,lastname2854,OCT,2,1997,BS MGT,0917 944 4113,Female,Globe
2854,name2855,lastname2855,MAR,25,1999,BS LM,0917 586 5535,Female,Globe
2855,name2856,lastname2856,AUG,28,1998,BS CTM,0918 980 8394,Male,Smart
2856,name2857,lastname2857,JUL,20,1998,BS LM,0917 648 1354,Male,Globe
2857,name2858,lastname2858,SEP,10,2001,BS LM,0918 718 6092,Female,Smart
2858,name2859,lastname2859,FEB,10,1998,BS CTM,0918 761 7692,Female,Smart
2859,name2860,lastname2860,APR,13,1997,BS ME,0918 819 6085,Male,Smart
2860,name2861,lastname2861,OCT,25,2001,BS ME,0927 826 6476,Female,Globe
2861,name2862,lastname2862,AUG,18,2001,BS MGT,0927 925 3212,Male,Globe
2862,name2863,lastname2863,JUN,21,1997,BS MGT,0918 565 6170,Female,Smart
2863,name2864,lastname2864,MAR,15,2000,BS LM,0927 717 9379,Male,Globe
2864,name2865,lastname2865,JUL,4,2001,BS LM,0917 595 8698,Female,Globe
2865,name2866,lastname2866,JUL,6,1998,BS MGT,0917 389 2240,Female,Globe
2866,name2867,lastname2867,NOV,24,2000,BS MGT,0927 307 4144,Female,Globe
2867,name2868,lastname2868,JUL,1,1997,BS ITE,0927 779 8291,Female,Globe
2868,name2869,lastname2869,NOV,21,2000,BS MGT,0918 535 9790,Male,Smart
2869,name2870,lastname2870,DEC,11,2000,BS ME,0927 234 6195,Female,Globe
2870,name2871,lastname2871,AUG,25,1997,BS ME,0927 723 4275,Female,Globe
2871,name2872,lastname2872,SEP,27,2001,BS ITE,0927 137 9543,Female,Globe
2872,name2873,lastname2873,MAR,10,1998,BS MGT,0917 113 4614,Male,Globe
2873,name2874,lastname2874,JAN,5,1997,BS CTM,0927 739 3278,Female,Globe
2874,name2875,lastname2875,AUG,10,1998,BS ITE,0917 820 1797,Male,Globe
2875,name2876,lastname2876,FEB,11,1999,BS LM,0917 369 3835,Male,Globe
2876,name2877,lastname2877,JUL,1,1997,BS CTM,0927 610 6781,Female,Globe
2877,name2878,lastname2878,MAR,28,1997,BS ME,0917 793 2792,Male,Globe
2878,name2879,lastname2879,APR,24,1998,BS ME,0927 396 7121,Male,Globe
2879,name2880,lastname2880,FEB,17,1999,BS ME,0917 257 2375,Male,Globe
2880,name2881,lastname2881,MAR,9,1998,BS CTM,0917 766 9207,Male,Globe
2881,name2882,lastname2882,MAY,21,1998,BS MGT,0918 550 4672,Male,Smart
2882,name2883,lastname2883,AUG,6,1997,BS CTM,0927 584 3862,Female,Globe
2883,name2884,lastname2884,OCT,21,2000,BS CTM,0927 250 9158,Male,Globe
2884,name2885,lastname2885,DEC,15,1997,BS ITE,0927 164 9265,Male,Globe
2885,name2886,lastname2886,JAN,8,1998,BS ITE,0918 878 6978,Male,Smart
2886,name2887,lastname2887,JUN,4,1998,BS CTM,0927 329 8355,Male,Globe
2887,name2888,lastname2888,JUL,13,1999,BS MGT,0918 771 8854,Female,Smart
2888,name2889,lastname2889,JUN,23,1999,BS CTM,0918 151 7927,Male,Smart
2889,name2890,lastname2890,DEC,11,2000,BS MGT,0927 771 3339,Male,Globe
2890,name2891,lastname2891,MAR,21,1998,BS MGT,0927 446 2333,Male,Globe
2891,name2892,lastname2892,FEB,23,1999,BS CTM,0918 373 3234,Female,Smart
2892,name2893,lastname2893,JAN,18,1997,BS ME,0917 328 3871,Female,Globe
2893,name2894,lastname2894,NOV,2,1999,BS CTM,0917 576 6693,Male,Globe
2894,name2895,lastname2895,MAR,5,1997,BS MGT,0917 336 1035,Female,Globe
2895,name2896,lastname2896,AUG,1,1997,BS LM,0917 740 1751,Female,Globe
2896,name2897,lastname2897,JUL,23,1999,BS LM,0917 211 3662,Female,Globe
2897,name2898,lastname2898,DEC,13,1999,BS ME,0917 909 3290,Male,Globe
2898,name2899,lastname2899,OCT,27,1999,BS MGT,0917 464 8422,Male,Globe
2899,name2900,lastname2900,AUG,28,2001,BS ME,0927 901 4834,Female,Globe
2900,name2901,lastname2901,DEC,16,1998,BS MGT,0927 434 5932,Female,Globe
2901,name2902,lastname2902,FEB,10,1999,BS MGT,0917 505 1081,Female,Globe
2902,name2903,lastname2903,NOV,19,1999,BS CTM,0927 487 9324,Male,Globe
2903,name2904,lastname2904,DEC,15,1999,BS ME,0917 645 7354,Male,Globe
2904,name2905,lastname2905,AUG,8,1999,BS ME,0917 403 5790,Male,Globe
2905,name2906,lastname2906,OCT,21,2001,BS CTM,0917 849 2969,Male,Globe
2906,name2907,lastname2907,JAN,15,1999,BS CTM,0917 278 9927,Male,Globe
2907,name2908,lastname2908,APR,21,1999,BS ITE,0918 203 3834,Male,Smart
2908,name2909,lastname2909,JAN,10,2000,BS LM,0927 831 9506,Female,Globe
2909,name2910,lastname2910,APR,21,1999,BS ITE,0927 675 5209,Female,Globe
2910,name2911,lastname2911,APR,13,2001,BS LM,0918 632 6112,Female,Smart
2911,name2912,lastname2912,DEC,14,1998,BS CTM,0927 175 3974,Female,Globe
2912,name2913,lastname2913,AUG,10,1997,BS LM,0918 938 7854,Female,Smart
2913,name2914,lastname2914,AUG,13,1998,BS ITE,0917 110 8760,Male,Globe
2914,name2915,lastname2915,JUN,13,2000,BS ME,0918 719 7998,Male,Smart
2915,name2916,lastname2916,NOV,15,1997,BS ITE,0918 551 1832,Male,Smart
2916,name2917,lastname2917,MAY,11,1997,BS ME,0927 586 8856,Female,Globe
2917,name2918,lastname2918,FEB,20,1997,BS ME,0918 408 6173,Male,Smart
2918,name2919,lastname2919,MAY,27,2000,BS ITE,0917 518 6164,Female,Globe
2919,name2920,lastname2920,AUG,11,2001,BS ITE,0927 844 4070,Male,Globe
2920,name2921,lastname2921,JUN,2,1998,BS ME,0918 496 9366,Female,Smart
2921,name2922,lastname2922,SEP,8,1997,BS LM,0927 207 2739,Female,Globe
2922,name2923,lastname2923,JUL,17,1999,BS ME,0927 200 5044,Female,Globe
2923,name2924,lastname2924,NOV,15,1997,BS LM,0918 600 6400,Male,Smart
2924,name2925,lastname2925,JAN,25,2001,BS LM,0927 616 6818,Male,Globe
2925,name2926,lastname2926,APR,23,1999,BS CTM,0927 607 9838,Female,Globe
2926,name2927,lastname2927,MAY,12,1999,BS ME,0917 213 6738,Male,Globe
2927,name2928,lastname2928,OCT,20,2001,BS LM,0918 630 6211,Female,Smart
2928,name2929,lastname2929,MAR,5,2000,BS MGT,0927 889 4235,Female,Globe
2929,name2930,lastname2930,SEP,8,1999,BS MGT,0927 334 8473,Female,Globe
2930,name2931,lastname2931,APR,10,1999,BS ME,0917 497 9173,Female,Globe
2931,name2932,lastname2932,SEP,13,1997,BS LM,0918 588 9792,Female,Smart
2932,name2933,lastname2933,MAR,4,1997,BS LM,0917 607 1318,Female,Globe
2933,name2934,lastname2934,AUG,1,1997,BS CTM,0918 243 5342,Female,Smart
2934,name2935,lastname2935,NOV,3,1999,BS LM,0917 376 9934,Male,Globe
2935,name2936,lastname2936,DEC,11,2000,BS CTM,0917 883 2016,Male,Globe
2936,name2937,lastname2937,JUL,18,1997,BS ITE,0927 220 1469,Male,Globe
2937,name2938,lastname2938,FEB,25,1998,BS MGT,0927 183 7625,Male,Globe
2938,name2939,lastname2939,AUG,8,1997,BS ME,0927 999 1860,Female,Globe
2939,name2940,lastname2940,MAY,13,2001,BS ME,0918 515 6660,Male,Smart
2940,name2941,lastname2941,NOV,26,1999,BS LM,0918 933 4042,Male,Smart
2941,name2942,lastname2942,NOV,21,1999,BS ME,0927 242 1430,Male,Globe
2942,name2943,lastname2943,NOV,26,1997,BS MGT,0918 953 1400,Female,Smart
2943,name2944,lastname2944,APR,11,1999,BS MGT,0917 201 5511,Female,Globe
2944,name2945,lastname2945,FEB,6,1998,BS LM,0917 690 2809,Male,Globe
2945,name2946,lastname2946,MAY,17,1998,BS MGT,0918 824 6903,Male,Smart
2946,name2947,lastname2947,DEC,7,1998,BS CTM,0917 251 8196,Male,Globe
2947,name2948,lastname2948,JUN,22,1997,BS ME,0918 858 6448,Male,Smart
2948,name2949,lastname2949,JUN,14,1999,BS ITE,0927 616 7442,Male,Globe
2949,name2950,lastname2950,AUG,8,2001,BS ITE,0918 457 4475,Female,Smart
2950,name2951,lastname2951,JUL,25,2000,BS LM,0927 691 2890,Female,Globe
2951,name2952,lastname2952,MAR,22,1998,BS CTM,0927 530 3887,Male,Globe
2952,name2953,lastname2953,MAY,19,1999,BS ME,0917 509 5896,Male,Globe
2953,name2954,lastname2954,DEC,27,1998,BS MGT,0918 479 8551,Male,Smart
2954,name2955,lastname2955,JUN,18,1997,BS CTM,0927 735 9649,Female,Globe
2955,name2956,lastname2956,DEC,28,1998,BS LM,0927 407 8980,Female,Globe
2956,name2957,lastname2957,OCT,6,1997,BS MGT,0927 591 9484,Female,Globe
2957,name2958,lastname2958,JUL,13,2001,BS LM,0918 339 1304,Female,Smart
2958,name2959,lastname2959,JAN,23,2001,BS CTM,0917 147 7813,Female,Globe
2959,name2960,lastname2960,MAR,4,1998,BS ITE,0918 640 5522,Male,Smart
2960,name2961,lastname2961,OCT,19,1998,BS MGT,0917 184 5409,Female,Globe
2961,name2962,lastname2962,FEB,21,1997,BS ITE,0917 525 5575,Male,Globe
2962,name2963,lastname2963,AUG,20,2000,BS ME,0927 943 5121,Male,Globe
2963,name2964,lastname2964,AUG,11,1999,BS ITE,0918 733 4007,Female,Smart
2964,name2965,lastname2965,FEB,26,2000,BS ITE,0927 587 2779,Male,Globe
2965,name2966,lastname2966,SEP,20,1999,BS ITE,0918 553 3288,Female,Smart
2966,name2967,lastname2967,JUL,9,2001,BS MGT,0917 226 2041,Female,Globe
2967,name2968,lastname2968,MAR,28,1997,BS ITE,0917 502 2510,Female,Globe
2968,name2969,lastname2969,OCT,21,1997,BS MGT,0918 356 4875,Female,Smart
2969,name2970,lastname2970,SEP,26,1999,BS CTM,0927 965 9252,Male,Globe
2970,name2971,lastname2971,FEB,25,1997,BS MGT,0918 679 7197,Female,Smart
2971,name2972,lastname2972,MAY,14,1998,BS ME,0917 580 7169,Male,Globe
2972,name2973,lastname2973,OCT,9,1999,BS LM,0917 796 6903,Female,Globe
2973,name2974,lastname2974,AUG,12,1999,BS ITE,0917 850 3525,Female,Globe
2974,name2975,lastname2975,NOV,18,1997,BS LM,0927 570 1807,Female,Globe
2975,name2976,lastname2976,JUL,24,1998,BS ITE,0927 942 3786,Female,Globe
2976,name2977,lastname2977,MAY,26,1998,BS ME,0918 658 9148,Female,Smart
2977,name2978,lastname2978,OCT,26,1999,BS ITE,0918 153 2402,Female,Smart
2978,name2979,lastname2979,FEB,13,1997,BS CTM,0918 360 5113,Male,Smart
2979,name2980,lastname2980,JUL,3,1999,BS LM,0918 634 6229,Male,Smart
2980,name2981,lastname2981,FEB,17,1998,BS ITE,0927 393 1660,Female,Globe
2981,name2982,lastname2982,MAR,28,2000,BS ITE,0927 642 3573,Male,Globe
2982,name2983,lastname2983,DEC,3,1998,BS CTM,0918 106 5583,Male,Smart
2983,name2984,lastname2984,NOV,13,2000,BS MGT,0917 612 2550,Male,Globe
2984,name2985,lastname2985,FEB,23,1999,BS MGT,0927 108 3318,Female,Globe
